molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50,mol,ECFP4,IC50_M,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds
CHEMBL5440848,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb350>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000010101000000000100000000010000000000000100000000000000000000000010000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000000010100000000100000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000010000000000000000000010000000000000000000000000000000000000001000100000000000000000010000001000000000001000100000000000000000000000001100000000000000000000000000000000000000000001000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000,0.0002,505.6590000000003,4.722300000000004,3,5,90.9,10
CHEMBL5435946,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3c4ccccc4CCC3C)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb3c0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010101000000000100000000010000000000000100000000000000000000000010000000000000001000000000000000000000000000010000000000000000000011000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100010000000000000000000000000000000000000000100000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000000010100000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000100000000000001000010000000000100000000000000000000000000000000100000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100010000000000000000010000000000000000000010000000000000000000000000000000000000001000100000000000000000010000001000000000001000100000000000000000000000001100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0002,519.6860000000003,5.110800000000005,3,5,90.9,10
CHEMBL5438370,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCc4cc(C)ccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb430>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010101000000000100000000010000000000000100000000000000000000000010000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000100010100000000100000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000010001000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010000000010000001000000000001000100000000000000000000000001100000000000000000000000000000000000000000101000000000000000000010000000000000000000000000001000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000,0.0002,519.6860000000003,5.030720000000005,3,5,90.9,10
CHEMBL4285549,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C2CC2)C[C@H](N)[C@H]1NC(C)=O,inactive,46440.0,Neuraminidase,4.3331077889334635,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb4a0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000010001000000000000001000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,4.644e-05,381.4730000000001,0.7017000000000024,4,5,130.75,9
CHEMBL4279487,CCCC[C@@H](NC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1)C(=O)O,inactive,30740.0,Neuraminidase,4.512296136836274,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb510>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000001001000000000000000000000000000000000000000000000010000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3.074e-05,397.51600000000013,1.4819000000000013,4,5,130.75,11
CHEMBL4280589,CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](Cc2ccccc2)C(=O)O)C[C@H](N)[C@H]1NC(C)=O,inactive,21890.0,Neuraminidase,4.659754238432068,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb580>,01000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000010000000000000000001000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000001000100000000000000000000000001000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000,2.189e-05,431.5330000000002,1.5344000000000015,4,5,130.75,10
CHEMBL5441084,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCOc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,200000.0,Neuraminidase,3.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb5f0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000000000100000000010000000000000100000000000000000000000010000000000000001001000000000000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000100000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100010100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000100000000000000000000000000000000000000000000000000000001000000000010100000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000100000000000000000010000000000000000000000000000000000000000000000010000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000001100000000000000000000000100000000000000000000000100000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000010000000000000000000010000000000000000000000000000000000000000000100000000000000000010000000000000000001000100000000000000000000000001100000000000000000000000000000000000000000001000000000000000000010000000000000000000000000001000000000000000000000000000000010000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0002,507.63100000000026,4.168500000000003,3,6,100.13,10
CHEMBL5421351,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCSc4ccccc43)cc2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb660>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010101000000000100000000010000000000000100000000000000000000000010000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000010100000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100010000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000001000000000000000000000000000000000000000000000000000000001000000000010100000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000100000000000000000010000000000000100000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000001001000000000000000001000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000010000000000000000100010000000000000000000000000000000000000000000100000000000000000010000000000000000001000100000000000000000000000001100000000000000000000000000000000000000000001000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4e-05,523.6990000000002,4.881800000000004,3,6,90.9,10
CHEMBL5408290,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,12360.0,Neuraminidase,4.907981529247203,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb6d0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000101000000010000000000000100000000000000000000000010100000000000001000000000000000000000000000010000000000001001000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000010010100000000100000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010000000010000001000000000001000100000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000,1.236e-05,454.6110000000003,4.513720000000004,3,4,87.66,10
CHEMBL5429165,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cc(C)c(C3=CCCC3)c(C)c2)[C@H]1NC(C)=O,inactive,40000.0,Neuraminidase,4.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb740>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000101000000010000000000000100000000000000000000000010100000000000000000000000000000000000000000010000000000000001000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000010010100000000100000000000000000000000001001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000100000000000100000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010000000010000001000000001000000100000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000,4e-05,468.6380000000003,4.8221400000000045,3,4,87.66,10
CHEMBL4744930,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(OCc3ccccc3OC)cc2)[C@H]1NC(C)=O,inactive,28400.0,Neuraminidase,4.546681659952962,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb7b0>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100010000010000000000000100000000000000000000000010000000000000001000000000001000000000000000010000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000100010000000000000000000000000000000000000000100000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000001000000000010100000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000010000000010000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000010000000000000000000000100000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000100000000000000000000000010000000000000000000000000001000000000000000010000000000100000000000000000000000000000000000100000010000000000000000000000000000000000000000000100000000000000000010000000000000000001000100000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,2.84e-05,510.63100000000026,4.225600000000004,3,6,106.12,13
CHEMBL4104192,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c1O,inactive,29570.0,Neuraminidase,4.529148675473882,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb820>,00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000010000000000000,2.957e-05,612.6280000000003,4.515400000000003,7,12,226.95999999999995,9
CHEMBL660,NC12CC3CC(CC(C3)C1)C2,inactive,16000.0,Matrix protein 2,4.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb890>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000100000000000000,1.6e-05,151.253,1.9139,1,1,26.02,0
CHEMBL1774313,CC(N)C12CC3CC(CC1C3)C2,inactive,12700.0,Matrix protein 2,4.896196279044043,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb900>,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000,1.27e-05,165.27999999999997,2.1599000000000004,1,1,26.02,1
CHEMBL3330706,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)[O-])=C[C@@H]1N.[Na+],inactive,1000000.0,Neuraminidase,3.0,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb970>,01000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000100000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000100010000000000000000000000000000000000000000000000001001000010000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000001000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,0.001,312.25399999999996,-7.430899999999999,5,8,165.17000000000002,5
CHEMBL397352,CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O,inactive,48730.0,Neuraminidase,4.312203588618705,<rdkit.Chem.rdchem.Mol object at 0x7f5b947eb9e0>,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4.873e-05,173.16799999999998,-0.9473,2,3,77.84,1
